,COD_HECHO,DEP,MUN,CODMUN,FECHA,REVIEW,NOMBREDEP,NOMBREMUN,CODDEP,CODRegion,longitude,latitude,REVIEW_mundep,CODDEPAL,CODDEPALlist,CODDEPALlist2
887,35071,NORTE_DE_SANTANDER,CONVENCION,54206,7/05/2019,mediante desarrollo operaciones militares tropas ejercito lograron captura flagrancia alias sobrino recuperacion menor edad vereda libertad municipio convencion norte santander segun labores inteligencia sujeto presuntamente responsable realizar extorsiones secuestros comerciantes zona asi instalar minas antipersonales veredas trinidad libertad honduras san juancito fria santa ines bogotana playa rica jurisdiccion municipios carmen convencion sujeto tenia poder material guerra propaganda intendencia grupo armado organizado gao eln,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,convencion norte santander zona minas trinidad san santa playa rica carmen convencion,Norte de Santander,['nortedesantander'],['nortedesantander']
888,35362,NORTE_DE_SANTANDER,CONVENCION,54206,3/06/2019,autoridades reportaron primera poblacion asesinado miller arley prado guerrero desconocidos ingresaron vivienda asesinaron madre intenta evitar agresion tambien resulta baleada menor edad herida,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,prado,Norte de Santander,['nortedesantander'],['nortedesantander']
889,35685,NORTE_DE_SANTANDER,CONVENCION,54206,30/06/2019,operacion coordinada segunda division ejercito policia hallado laboratorio conformado estructuras vereda diviso frente luis enrique leon guerra eln tenia kilos cocainaque habian sido producidos lugar afectacion causada directa finanzas grupo armado organizadoque deja recibir suma representativa haber podido vender total kilogramos cocaina,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,luis,Norte de Santander,['nortedesantander'],['nortedesantander']
890,35988,NORTE_DE_SANTANDER,CONVENCION,54206,25/07/2019,convencion poblaciones incrustada mitad cadena montaosa catatumbo calles estrechas albergan trincheras policia ejercito cubiertas telas negras pequeos hoyos uniformados vigilan signo guerra sigue activa region mirar paredes principal calle comercial municipio ven marcas muros convierten notarios documentan cicatrices conflicto estan rayados siglas grupos armados estan tachados contrincantes tratan borrar plumazo existencia rival asi ocurre teatro guerra entiende zona disputa,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,convencion zona,Norte de Santander,['nortedesantander'],['nortedesantander']
891,36166,NORTE_DE_SANTANDER,CONVENCION,54206,10/08/2019,dos personasasesinadas convencion catatumbo menos seis horas primer caso ocurrio cercade tarde hombres armados atacaron bala duvan casadiegosnovoa aos joven buscaba llegar casa cerca corregimiento deguamal atacaron dos personas armadas pleno casco urbano convencionotro hecho ocurrio cerca tarde corregimiento llano grande lavia comunica ocaa convencion,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,convencion ocaa convencion,Norte de Santander,['nortedesantander'],['nortedesantander']
892,36326,NORTE_DE_SANTANDER,CONVENCION,54206,25/08/2019,ruben zamora excomandante frente farc hoy candidato asamblea departamental partido interceptado hombres armados municipio convencion escoltas quitaron armas junto retenido cerca hora posteriormente hombres detuvieron incineraron vehiculo movilizaban,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,convencion,Norte de Santander,['nortedesantander'],['nortedesantander']
893,36664,NORTE_DE_SANTANDER,CONVENCION,54206,20/09/2019,veredas capitan largo abrego llano grande convencion hombres armados asesinaron dos personas cuales momento desconoce identidad,Norte de Santander,Convención,54,Andina,-73.33724034,8.470012435,abrego convencion,Norte de Santander,['nortedesantander'],['nortedesantander']
894,33818,VALLE_DEL_CAUCA,LA_UNION,76400,10/01/2019,fiscalia investiga asesinato dos personas heridas causaron joven hechos registrados jueves municipio union norte departamento doble homicidio perpetro hacia pm sector capilla ermita encontraban victimas atacadas desconocidos accion criminales asesinado dos disparos espalda santiago ospina londoo natural obando adolescente aos mas conocido poblacion negro dedicaba lavar carros victima aos identificada edwin alexander millan jimenez dedicado oficios varios residente barrio popular municipio union,Valle del Cauca,La Unión,76,Andina,-76.10263445,4.534958935,union norte capilla santiago ospina obando union,Valle del Cauca,['valledelcauca'],['valledelcauca']
895,33820,SANTANDER,PUERTO_WILCHES,68575,11/01/2019,alerta encuentran autoridades puerto wilches santander luego dos hechos violentos registraron ultimas horas cuales tres personas perdieron vida primer caso policia tras pista cuatro sujetos atacaron arma fuego dos personas murieron establecimiento comercial hecho tambien resulto herida mujer nacionalidad venezolana segun confirmo alcalde localidad joseelias muoz ademas expreso realizara consejo seguridad analizar sucedido autoridades descartan ofrecer algun tipo recompensa suministren informacion permita capturar responsables dos crimenes victimas fatales identificadas carlos alberto calderon tellez natural puerto wilches lisbeth carolina jimenez nuez santa rosa sur bolivar,Santander,Puerto Wilches,68,Andina,-73.89925224,7.345289703,puerto wilches santander carlos alberto puerto wilches carolina santa rosa sur bolivar,Santander,['santander'],['santander']
896,34832,SANTANDER,PUERTO_WILCHES,68575,15/04/2019,tropas ejercito internaron sector puente sogamoso puerto wilches capturar alias pocho completaba aos servicio clan golfo acuerdo autoridades hombre encargado extorsiones comerciantes magdalena medio santandereano momento captura hallaron documentos datos comerciantes extorsionaba municipio puerto wilches manifesto general oscar rey comandante quinta brigada ejercito,Santander,Puerto Wilches,68,Andina,-73.89925224,7.345289703,puente sogamoso puerto wilches magdalena medio puerto wilches,Santander,['santander'],['santander']
897,33821,RISARALDA,PUEBLO_RICO,66572,11/01/2019,lista mano grupo tres hombres encapuchados armados armas blancas llegaron pasado fin semana resguardo indigena gito dokabu municipio pueblo rico risaralda buscando varios docentes zona francisco botoma gobernador mayor resguardo gito dokabu aseguro familias resguardos estan temerosas aparicion hombres merodeando territorios presentaron tres desconocidos localidad dokabu personas afro mestizos llegaron preguntar docentes humberto nariquiaza florentino nariquiaza luis carlos restrepo dijo botoma acuerdo lider indigena ocurrencia hecho segunda vez pasado fin semana temor crecido habitantes zona limitrofe departamentos risaralda choco pasado domingo noche volvieron aparecer frente casa profesor llegaron arrastrados sorprendidos compaeros guardia siguieron reitero botoma dicha situacion comunidades indigenas pedido autoridades intervengan investiguen fondo ocurriendo responsables sembrar zozobra gobernador indigena explicito indicar guardia resguardo tambien adelanta propias averiguaciones ademas brindando garantias seguridad requieren familias zona momento presenta condicion seguridad prestada misma guardia indigena sector atentos espera reunion toda dirigencia resguardo analizar situacion puntualizo gobernador indigena resguardo gito dokabu pueblo rico,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo rico risaralda zona francisco luis carlos restrepo zona risaralda choco domingo zona pueblo rico,Risaralda,['risaralda'],['risaralda']
898,34358,RISARALDA,PUEBLO_RICO,66572,2/03/2019,mediante panfletos llamadas intimidantes telefono celular candidato comunidades indigenas alcaldia pueblo rico leonardo fabio siagama viene siendo objeto amenazas muerte raul guasiruma lider indigena pueblo rico revelo amenazas vienen siendo proferidas grupo autodenomina aguilas negras solicitando palabras subidas tono candidato decline aspiracion politica contrario tendria graves consecuencias frente paradero persona intimidada sealaron miembros comunidades salir territorio junto nucleo familiar salvaguardar integridad mientras autoridades entregan respuestas oficiales,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo rico pueblo rico,Risaralda,['risaralda'],['risaralda']
899,35001,RISARALDA,PUEBLO_RICO,66572,1/05/2019,leonardo fabio siagama lider indigena aspirante alcaldia municipio pueblo rico mes febrero recibiendo llamadas panfletos amenazan muerte desistir anhelo ser mandatario local indico interpuesto denuncias diferentes instancias municipales departamentales brindado seguridad necesaria,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo rico,Risaralda,['risaralda'],['risaralda']
900,35471,RISARALDA,PUEBLO_RICO,66572,13/06/2019,sistema alertas tempranas defensoria pueblo realizo seguimiento alerta temprana pueblo rico departamento risaralda sealo defensoria pueblo ati escenario riesgo advertido comunidades indigenas loraudo opogodo alto mumburudo santa fe oscordo bachichi piedras pital dokabu cabecera corregimental santa cecilia municipio pueblo rico risaralda deriva posibilidad confrontacion belica grupos armados interposicion poblacion civil areas expansion ejercito liberacion eln grupo armado sucesor paramilitarismo autodenominado autodefensas gaitanistas agc,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo pueblo rico risaralda pueblo alto santa piedras pital santa pueblo rico risaralda,Risaralda,['risaralda'],['risaralda']
901,35768,RISARALDA,PUEBLO_RICO,66572,7/07/2019,luego cinco dias haber sido secuestrados parecer guerrilleros frente cacique calarca eln liberados esposos rafael humberto ortega gloria amparo maso tras presion uniformados adscritos octava division ejercito,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,calarca rafael ortega gloria,Risaralda,['risaralda'],['risaralda']
902,36139,RISARALDA,PUEBLO_RICO,66572,8/08/2019,gobernador resguardo unificado embera chami pueblo rico amenazado muerte traves mensajes intimidatorios denuncio consejo regional indigena risaralda pidieron acciones autoridades,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo rico risaralda,Risaralda,['risaralda'],['risaralda']
903,36609,RISARALDA,PUEBLO_RICO,66572,18/09/2019,siguen siendo constantes denuncias parte indigenas viven municipios pueblo rico aseguran tener miedo presencia hombres encapuchado fuertemente armados llegan resguardos intimidando toda comunidad,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,pueblo rico,Risaralda,['risaralda'],['risaralda']
904,36688,RISARALDA,PUEBLO_RICO,66572,22/09/2019,comunidades indigenas departamento risaralda insisten presencia grupos armados municipios pueblo rico denunciaron nuevas amenazas muerte raul guasiruma gobernador indigena resguardo unificado embera chami municipio pueblo rico aseguro objeto amenazas muerte parte cuatro personas llegaron casa intimidarlo,Risaralda,Pueblo Rico,66,Andina,-76.03082227,5.222035967,risaralda pueblo rico pueblo rico,Risaralda,['risaralda'],['risaralda']
905,33828,VALLE_DEL_CAUCA,JAMUNDI,76364,11/01/2019,madrugada viernes encontrados cuatro cuerpos corregimiento san antonio minutos cabecera urbana jamundi sur valle cauca moradores region vieron cadaveres lado carretera cuatro bocabajo tres victimas usaban bluyines sudadera negra dos tenian botas pantaneras dos zapatos deportivos coronel policia fabian ospina confirmo hallazgo inicialmente conocio habrian sido arrojados camioneta negra ospina anoto puedenanticipar moviles procedencia responsables sealo zona mueve banda conocida pelusos asociada narcotraficoen primeros reportes aseguro cuatro hombres presentarian heridas arma fuego cabeza solo noche viernes produciria traslado cadaveres morgue jamundi version seala victimas traidas parte alta corregimiento villacolombia ello confirmado autoridades sabado identificados hermanos silvio jose jhonny fidencio jose ancizar bravo primo ferney bravo familia dice dedicaban venta vacunacion ganado abril pasado murieron seis personas confuso enfrentamiento afueras corregimiento villacolombia primero albeiro jesus valencia luis adrian ascue campesinos vereda placer resultaron muertos artefacto explosivo cayo vivienda dia despues organismos seguridad aseguraron cuatro personas muertas sitio llevadas zona rural santander quilichao cauca pasado julio dos hombres asesinaron lider social libardo moreno administrador acueducto vereda pilas corregimiento villacolombia hora casco urbano jamundi crimen ahora sido aclarado,Valle del Cauca,Jamundí,76,Andina,-76.53946097,3.260308756,san antonio jamundi sur valle cauca ospina ospina zona jamundi jose jose jesus valencia luis zona santander quilichao cauca jamundi,Valle del Cauca,['valledelcauca'],['valledelcauca']
906,33854,VALLE_DEL_CAUCA,JAMUNDI,76364,15/01/2019,dos personas sealadas asesinar lider social miguel antonio gutierrez pasado enero capturados ultimas horas zona rural cartagena chaira departamento caqueta detenidos identificados edward diaz jhon rojas movilizaban motocicleta tenian poder arma fuego corta tipo pistola proveedores cartuchos gutierrez presidente junta accion comunal barrio victoria asesinado hombres armados llegaron sitio residencia dispararon dejarlo vida lider social aos habia alertado amenazas vida ultimos seis meses embargo confederacion accion comunal aseguro garantias nunca dadas confederacion accion comunal hace llamado gobierno haga presencia territorio programas sociales mejoramiento vias brinden garantias seguridad proteccion lideres sociales fin respete vida preciso confederacion luego asesinato gutierrezel general german lopez guerrero comandante sexta division ejercito aseguro detenciones dieron luego consejo seguridad parte autoridades locales implementaron medidas unas acciones mejorar condiciones seguridad casco urbano asi enero logro captura dos individuos minutos habian cometido atentado persona afortunadamente fallecio preciso dos capturados cartagena chaira deberan responder delito fabricacion trafico porte armas fuego municiones vamos continuar operativos militares busca mejorar control territorial concluyo general lopez guerrero,Valle del Cauca,Jamundí,76,Andina,-76.53946097,3.260308756,miguel antonio gutierrez zona cartagena chaira caqueta gutierrez victoria lopez cartagena chaira lopez,Valle del Cauca,['valledelcauca'],['valledelcauca']
