CODIGO,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,COD_DANE,PDET_ETCR,FECHA_EVENTO,MES_HECHO,ANNO_HECHO,TIPO_EVENTO,SUB_TIPO_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_PRELIMINAR,FUENTE,CATEGORIA_EVENTO
35088,ARAUCA,TAME,81794,PDET,8/05/2019,5,2019,ATENTADOS,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Preliminarmente se ha informado que dos hombres que se transportaban en una motocicleta llegaron hasta una vivienda del barrio Brisas de Satena promediando las 8:50 minutos de la noche del miércoles, donde sin mediar palabra procedieron a dispararle a un hombre el que fue identificado como Jackson Stivel Cañizales. Los victimarios luego de esta acción creyeron que la persona habría muerto producto de los impactos de arma de fuego y posteriormente se dieron a la fuga. La víctima quedó gravemente herida y fue trasladado por sus familiares y vecinos a la unidad de urgencias del Hospital San Antonio de Tame. ",LA VOZ DEL CINARUCO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35089,TOLIMA,IBAGUE,73001,0,8/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GUERRILLA,"Un adulto mayor fue enviado a prisión luego de que en su poder hallaran más de 15.000 municiones de diversos calibres que serían enviadas a los integrantes de los grupos de las disidencias que delinquen en Nariño. Las autoridades determinaron que el investigado sería el presunto abastecedor de municiones desde Ibagué, a un grupo delincuencial denominado Guerrillas Unidas del Pacífico que delinque en el municipio de Tumaco.",DIARIO DEL SUR,ACCIONES_INSTITUCIONALES
35090,VALLE_DEL_CAUCA,CALI,76001,0,8/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GUERRILLA,"En las últimas horas se logró la captura de cuatro presuntos integrantes de una red transnacional de tráfico de sustancias ilícitas, en una operación adelantada por el Ejército, la Armada y la Fiscalía General de la Nación. La banda era la encargada de la compra, comercialización y transporte de estupefacientes desde Colombia hacia diferentes países en el continente europeo. Esta red estaba al servicio de la estructura financiera de la compañía Jaime Toño Obando del grupo armado organizado GAO ELN, aportando grandes sumas de dinero a la organización delincuencial, la cual tiene su accionar delictivo en el departamento de Nariño. Este resultado representa una pérdida considerable al brazo financiero de esta organización y contribuye a la disminución en el tráfico de drogas. ",CARACOL RADIO,ACCIONES_INSTITUCIONALES
35091,MAGDALENA,CIENAGA,47189,PDET,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"En operativo de registro y control que viene adelantando el personal de la Policía Metropolitana para evitar las acciones irregulares permitieron la captura de un ciudadano venezolano para que responda por el delito de porte, tráfico y fabricación de armas de fuego y munición. La diligencia recayó en Douglas Antonio Ramírez, de 28 años, residente en la calle 30 con carrera 10A, quien fue llevado en medio de estrictas medidas de seguridad hasta la Unidad de Reacción Inmediata de la Fiscalía. Tras verificarse el arma, el personal especialista en balística de la Policía Nacional se percató que esta tenía un grabado perteneciente a la Policía del Estado Zulia, Venezuela. ",EL INFORMADOR,ACCIONES_INSTITUCIONALES
35092,CORDOBA,MONTERIA,23001,0,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Las autoridades informaron que desde la Cárcel Las Mercedes de Montería se realizaban llamadas extorsivas para exigir el pago de dinero en efectivo, medicamentos para tratar enfermedades tropicales, municiones e incluso explosivos. En un operativo realizado por unidades del Gaula de la Policía de Córdoba se logró el decomiso de varios celulares que, según las autoridades, eran utilizados por algunos reclusos para realizar llamadas extorsivas desde el interior de la cárcel Las Mercedes de Montería. El allanamiento, que fue ordenado por la Fiscalía General de la Nación, contó además con el acompañamiento de los representantes del Ministerio Público, quienes avalaron el procedimiento judicial. Las autoridades iniciaron las investigaciones de la mano con la Fiscalía para judicializar por el delito de extorsión a los reclusos responsables de este tipo de actividades al interior de la Cárcel Las Mercedes de Montería. La identidad de los procesados no fue revelada por las autoridades. ",EL HERALDO,ACCIONES_INSTITUCIONALES
35093,SANTANDER,BARBOSA,68077,0,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"En el marco de la tercera fase del plan choque ‘el que la hace la paga’ de la presidencia de la república y la estrategia de la Policía Nacional ‘Construyendo Seguridad’, el Departamento de Policía Santander a través de la Seccional de Investigación Criminal SIJIN en coordinación con la Fiscalía General de la Nación, logró la desarticulación del grupo de delincuencia común organizado conocido como “los rastas”, el cual se dedicada al tráfico, distribución y comercialización de sustancias estupefacientes en menores cantidades en los municipios de Barbosa, Bolívar, Puente Nacional, Guavatá, Landázuri y Guëpsa Santander.",POLICIA NACIONAL,ACCIONES_INSTITUCIONALES
35094,COLOMBIA,NO_PRECISA,,,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Las autoridades colombianas se incautaron de 4,7 toneladas de cocaína y detuvieron a 49 personas solicitadas en extradición por delitos de narcotráfico en una operación realizada en los últimos días en 11 departamentos, informó la Policía antinarcóticos. Las acciones, desarrolladas en el marco de la ""Operación Resplandor"", también decomisaron 2.792 kilogramos de base de coca y destruyeron 300 laboratorios para la producción de la droga.",EL INFORMADOR,ACCIONES_INSTITUCIONALES
35095,NORTE_DE_SANTANDER,SARDINATA,54720,PDET,8/05/2019,5,2019,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,GUERRILLA,"En desarrollo de operaciones ofensivas se logró la ubicación, judicialización y destrucción de un laboratorio para el procesamiento de cocaína, perteneciente al grupo armado organizado Eln en la vereda Santa Cecilia del municipio de Sardinata, Norte de Santander, logrando una afectación total de $3.844.186.000 a las finanzas de la Compañía Cinera de este grupo delincuencial. Este laboratorio ilegal, compuesto por 12 estructuras, producía 2.000 kilos de cocaína mensual y almacenaba 694 kilogramos de cocaína al momento de su ubicación, igualmente se encontraron insumos sólidos y líquidos, maquinaria y equipos para el procesamiento del alcaloide como: un marciano, ocho hornos microondas, un horno artesanal, dos mesas de filtrado, una pesa, una caldera, tres paquetes de marquillas, siete mesas artesanales de madera, cinco sistemas de condensación, un transformador eléctrico, dos cilindros de gas de 100 libras y cuatro páneles eléctricos. ",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
35096,CALDAS,LA_DORADA,17380,0,8/05/2019,5,2019,ACCIONES_INSTITUCIONALES,INFORMES_DE_RIESGO,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"El Sistema de Alertas Tempranas de la Defensoría del Pueblo emitió la Alerta Temprana No. 021-19 para La Dorada, Marquetalia, Norcasia, Pensilvania y Samaná en el departamento de Caldas. el escenario de riesgo se define a partir de los siguientes factores: Reorganización de estructuras armadas ilegales provenientes de las antiguas ACMM, que permanecieron después del proceso de desmovilización, y que, aprovechando el control logrado a través de la violencia, han logrado fácilmente la recomposición de los poderes armados, mediante alianzas y articulaciones con grupos armados como “Los Paisas” de la Oficina de Envigado y las Autodefensas Gaitanistas de Colombia-AGC. Presuntos procesos de rearme de excombatientes del Frente 47 de las FARC-EP desmovilizado en el año 2008, así como de reductos del Frente 9 que no entraron en el proceso de concentración y dejación de armas de las FARC-EP. También se habla de la posible reactivación del Frente Carlos Alirio Buitrago del Ejército de Liberación Nacional-ELN en límites entre los departamentos de Antioquia y Caldas.",DEFENSORIA DEL PUEBLO,ACCIONES_INSTITUCIONALES
35097,EXTERIOR,VENEZUELA,,,8/05/2019,5,2019,OTRO_TIPO_DE_EVENTO,OTROS,GUERRILLA,"El embajador de Colombia en Estados Unidos, Francisco Santos, afirmó que la guerrilla del ELN es un instrumento militar del gobierno ilegítimo de Nicolás Maduro. Expresó que ese grupo subversivo tiene el control de la frontera con el vecino país y cobra sumas de dinero para poder atravesar hacia Venezuela o Colombia. “Sin duda, hoy el ELN es un instrumento militar del usurpador Maduro. Hoy ese grupo subversivo está controlando la frontera, está cogiendo recursos de la frontera cobrando hasta tres dólares por cruzar por la frontera”, sostuvo Santos. “Debemos continuar en el trabajo que venimos haciendo para la recuperación de la democracia en Venezuela, y si regresa la democracia a Venezuela y retorna la normalidad a ese país, se debe acabar definitivamente la libertad del ELN que actualmente existe en ese país”, recalcó.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
35098,ARAUCA,ARAUQUITA,81065,ETCR - PDET,9/05/2019,5,2019,HOMICIDIOS,OTROS,GUERRILLA,"Desconocidos asesinaron al Consejero Departamental de Cine en Arauca, Mauricio Lezama, en el corregimiento de La Esmeralda jurisdicción del municipio de Arauquita. Según José Gregorio Orduz, inspector de Policía del municipio, el caso se registró en plena vía pública cuando desconocidos le propinaron varios disparos al cineasta, produciéndole la muerte de forma instantánea",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35099,NARIÑO,SANTA_BARBARA,52696,PDET,9/05/2019,5,2019,HOMICIDIOS,LIDERES_SOCIALES,NO_PRECISA,"La comunidad del municipio de Santa Bárbara está consternada ante la situación de orden público que se registra, luego de que tres hombres fueran asesinados, dos eran padre hijo y el tercero era líder social que habían sido secuestrados en días anteriores. Se pudo conocer que campesinos cuando se disponían a salir a sus labores diarias en la vereda Bellavista y cuando pasaban por el sector conocido como Playa Bellavista, observaron dos cuerpos en medio de unos matorrales. De manera inmediata avisaron a las autoridades y pasados unos minutos arribó personal judicial y unidades policiales y militares que inspeccionaron la zona, recogieron evidencias y procedieron hacer el levantamiento de los cuerpos sin vida que fueron identificados como el dirigente Milton Hernández y Carlos Obando, padre de Carlos Daniel Obando. ",DIARIO DEL SUR,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35100,VALLE_DEL_CAUCA,CARTAGO,76147,0,10/05/2019,5,2019,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"En Cartago, norte del Valle del Cauca, no salen del asombro por el asesinato de dos personas entre las que se encontraba un taxista que transitaba por el lugar. El hecho ocurrió a las afueras de un local donde se comercializan llantas para automóviles cuando sicarios en moto comenzaron a disparar indiscriminadamente contra un hombre identificado como Juan Esteban Arango, de 34 años. A su vez, las autoridades investigan si este ataque sicarial tendría que ver con la captura en el aeropuerto El Dorado de Bogotá de alias ‘José Breiner’ uno de los cabecillas de la banda delincuencial, cuando llegaba procedente de España y quien tenía circular azul de Interpol. ",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35101,VALLE_DEL_CAUCA,EL_DOVIO,76250,0,10/05/2019,5,2019,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,GUERRILLA,"Hay alerta en el municipio del Dovio, tras el aumento de la presencia de la guerrilla del ELN en esta zona del departamento. Así lo denunció el alcalde de esta localidad, Rodolfo Vidal, quien en pasadas ocasiones ha sido objeto de amenazas por parte de este grupo subversivo. ""Hay preocupación de varios habitantes de algunas zonas rurales del municipio, por el aumento de grupos armados como el ELN y su presencia intermitente en esta localidad. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35102,CORDOBA,MONTELIBANO,23466,PDET,10/05/2019,5,2019,AMENAZAS_E_INTIMIDACIONES,AUTORIDADES_LOCALES,NO_PRECISA,"A pesar de los reiterados mensajes intimidatorios que ha recibido a través de su celular, el alcalde de Montelíbano, Francisco Alean Martínez, aseguró que no solicitará ni carro blindado ni aumento del personal en su esquema de seguridad ante la Unidad Nacional de Protección, UNP, pues sostiene que el único que lo puede proteger es Jesús de Nazaret.",EL HERALDO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
35103,CAUCA,VILLA_RICA,19845,0,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"La Policía Fiscal y Aduanera de Cali en coordinación con la Seccional de Tránsito y Transporte, la Policía de Carabineros y el Grupo Operativo Jungla pusieron al descubierto aproximadamente 15 kilos de marihuana que iban ocultos en dos maletas transportadas por en bus de servicio público; además, en el operativo que tuvo lugar en el municipio de Villa Rica, Cauca, una persona fue capturada.  La incautación del estupefaciente se dio en el puesto de control ubicado en el peaje de Villa Rica, luego de que el personal policial realizara la inspección al vehículo que cubría la ruta Cali – Popayán, al revisar con el canino al equipaje transportado en la bodega, fueron detectadas dos maletas de doble fondo donde iba oculta la marihuana. ",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
35104,QUINDIO,CALARCA,63130,0,9/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"En desarrollo de 25 diligencias de allanamiento y registro adelantadas en el barrio Lincoln de Calarcá, en Quindío, fue impactada la organización delincuencial Fénix, señalada de desplazar residentes del sector para optimizar el control de la venta de drogas en ese municipio, indicó la Fiscalía en un comunicado. En el operativo fueron capturadas 10 personas, 8 por orden judicial y 2 más en flagrancia. A los implicados, la Fiscalía les imputará los delitos de desplazamiento forzado, concierto para delinquir, tráfico, fabricación o porte de estupefacientes, hurto calificado y agravado, porte ilegal de armas",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
35105,NARIÑO,EL_TABLON_DE_GOMEZ,52258,0,10/05/2019,5,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Las autoridades reportaron la captura de dos sujetos oriundos del municipio de Bolívar, sur del departamento del Cauca, quienes transportaban en un vehículo particular marca Renault, color rojo de placa kAS-617, 300 detonadores de fabricación peruana y 100 kilogramos de amonio. Los detenidos fueron identificados como Juan Carlos Pérez López y James Fabián Pérez López, quienes transportaban los elementos mencionados sin los permisos correspondientes y camuflados en el automotor. Tras notificarles su captura, fueron dejados a disposición de la Fiscalía General de la Nación por el delito de tráfico, fabricación y porte de armas, municiones de uso restringido, privativo de las Fuerzas Armadas o explosivos.",HSB NOTICIAS,ACCIONES_INSTITUCIONALES
