Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
18,Caquetá,18247, El Doncello,Caquetá Y Huila,Lucrecia Murcia Lozada,Sandra Milena Lozada Floriano,"22,227","5,870","5,197",27,406,9,86,"5,228",596,6,0,3,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,5,23,714,220,0,6,29,919,0,0,0,3,2,46,16,945,"3,142",163,"7,482","3,955",35,44,848,18,214,666,"4,576",93,27,17,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,"3,999",0,"4,576",0
18,Caquetá,18256, El Paujil,Caquetá Y Huila,Lucrecia Murcia Lozada,Liliana Cuéllar Floriano,"20,832","10,048","9,070",228,"1,160",1,116,"9,584",720,18,7,1,2,0,174,0,0,0,0,0,0,0,0,0,0,0,0,5,17,"1,029",171,0,3,19,"1,213",0,0,0,161,108,0,0,991,"3,288",179,"8,547","4,593",93,113,877,12,209,733,"4,690",130,44,15,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,"4,707",0,"4,690",0
18,Caquetá,18410, La Montañita,Caquetá Y Huila,Lucrecia Murcia Lozada,José Leonel Guarnizo,"23,962","9,194","8,028",155,"1,121",3,90,"8,928",616,110,9,4,20,0,177,1,"6,242","4,974","1,617",49,"1,732","8,372",0,0,0,0,0,8,22,746,187,0,2,13,936,2,0,0,12,9,155,15,"1,205","3,871",175,"8,192","4,534",108,125,"1,497",10,375,630,"3,241",248,67,39,90,20,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,24,"4,659",283,"3,241",0
18,Caquetá,18460, Milán,Caquetá Y Huila,Lucrecia Murcia Lozada,Dolly Lilibeth Aguirre,"11,802","3,351","2,928",81,51,2,28,"3,050",345,15,9,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,11,276,95,0,0,1,376,1,0,0,0,0,0,0,311,"1,138",46,"2,553","1,485",49,58,254,1,2,194,"1,463",25,13,4,6,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,"1,544",0,"1,463",0
18,Caquetá,18479, Morelia,Caquetá Y Huila,Lucrecia Murcia Lozada,Yovanny López Ramírez,"3,863","2,805","2,504",17,105,3,12,"2,651",134,1,3,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,397,89,0,0,0,492,0,0,0,0,0,0,0,287,962,55,"2,155","1,119",3,4,297,1,35,0,0,38,12,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,123",0,0,0
18,Caquetá,18592, Puerto Rico,Caquetá Y Huila,Lucrecia Murcia Lozada,Hernán Armando Bravo Molina,"33,543","10,702","9,246",297,"1,296",9,168,"9,247","1,260",61,25,5,10,0,296,0,0,0,0,0,0,0,0,0,0,0,0,13,32,"1,211",232,0,7,20,"1,436",1,0,0,79,51,206,34,"1,142","3,843",166,"10,609","5,998",157,188,867,21,45,474,"3,706",93,30,15,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,85,"6,187",30,"3,706",0
18,Caquetá,18610, San José Del Fragua,Caquetá Y Huila,Lucrecia Murcia Lozada,Arnulfo Parra Peña,"15,125","6,633","5,636",52,569,189,51,"5,796",657,17,257,33,4,0,147,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"1,447",812,0,5,23,"2,245",15,0,0,2,2,0,0,623,"2,033",105,"5,508","3,181",29,38,646,8,11,0,0,57,19,5,30,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,"3,219",0,0,0
18,Caquetá,18753, San Vicente Del Cag,Caquetá Y Huila,Lucrecia Murcia Lozada,Humberto Sánchez Cedeño,"70,453","11,392","9,698",324,"1,486",10,243,"9,379","1,420",108,20,14,37,0,679,1,"5,459","4,550",921,7,"1,261","6,739",0,0,0,0,0,9,59,"1,274",487,0,14,19,"1,754",19,0,0,0,0,174,120,"2,098","7,216",305,"11,849","6,458",255,308,"1,772",14,448,884,"5,115",526,153,92,212,17,3,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,4,120,"6,766",0,"5,115",0
18,Caquetá,18756, Solano,Caquetá Y Huila,Lucrecia Murcia Lozada,Alejandro Quintero Rentería,"24,603","2,286","1,987",6,164,1,25,"2,116",164,7,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,9,168,74,0,0,1,261,2,0,0,0,0,0,0,167,600,28,"1,848","1,153",25,32,185,1,3,169,912,12,6,0,4,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,"1,185",0,912,0
18,Caquetá,18785, Solita,Caquetá Y Huila,Lucrecia Murcia Lozada,Justo Pastor Martínez,"9,149","4,402","4,051",21,213,1,44,"4,126",289,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,10,444,50,0,0,0,569,0,0,0,25,18,0,0,376,"1,272",53,"3,849","2,093",14,19,196,1,6,0,0,13,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"2,111",0,0,0
18,Caquetá,18860, Valparaíso,Caquetá Y Huila,Lucrecia Murcia Lozada,José Vicente García Céspedes,"11,731","6,960","5,433",6,17,13,4,"6,768",288,2,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,6,396,143,0,11,18,535,0,0,0,0,0,0,0,451,"1,429",63,"3,534","1,966",11,14,563,5,3,426,"2,895",36,13,5,14,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"1,980",0,"2,895",0
41,Huila,41001, Neiva,Caquetá Y Huila,Lucrecia Murcia Lozada,Rodrigo Armando Lara Sanchez,"345,806","87,146","75,551",746,"4,646",118,"2,127","73,183","14,516",141,249,144,90,0,650,1,"39,878","37,145","6,381",914,"8,102","52,542",1,0,0,0,1,10,42,"6,600","2,482",0,44,"3,087","3,334","2,932",0,0,670,324,66,21,"13,635","43,931","2,503","71,828","43,534",684,781,"13,055",334,"1,059","6,738","37,916","1,340",540,55,515,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,"44,315",0,"37,916","1,378"
41,Huila,41006, Acevedo,Caquetá Y Huila,Lucrecia Murcia Lozada,Luzdey Artunduaga Castro,"34,354","4,444","3,957",24,554,6,22,"3,962",397,13,2,2,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,4,362,103,0,1,3,475,0,0,0,26,16,0,0,588,"2,249",94,"4,195","2,493",12,16,529,3,47,308,"1,743",80,11,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"2,509",0,"1,743",0
41,Huila,41013, Agrado,Caquetá Y Huila,Lucrecia Murcia Lozada,Waldina Losada Vega ,"9,168",450,408,0,114,0,8,415,18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,53,25,0,0,0,79,0,0,0,0,0,0,0,87,328,15,472,250,1,1,72,0,7,18,132,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,132,0
41,Huila,41020, Algeciras,Caquetá Y Huila,Lucrecia Murcia Lozada,Javier Rivera Cortés,"24,611","2,253","1,772",102,50,3,32,"1,081",740,34,0,0,9,0,373,0,0,0,0,0,0,0,0,0,0,0,0,15,14,243,108,0,0,1,353,1,0,0,21,18,50,10,544,"1,918",107,"2,565","1,363",61,75,438,8,92,328,"2,050",50,20,8,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"1,438",680,"2,050",0
41,Huila,41026, Altamira,Caquetá Y Huila,Lucrecia Murcia Lozada,Yecid Rodríguez Tovar,"4,455",777,507,2,13,1,5,736,34,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,2,146,44,0,0,0,212,0,0,0,0,0,0,0,84,295,15,490,321,1,1,88,0,16,16,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,81,0
41,Huila,41078, Baraya,Caquetá Y Huila,Lucrecia Murcia Lozada,Luis Enrique Cardoso Tovar,"9,682","2,589","2,313",14,221,0,12,"2,260",344,12,0,6,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,6,11,177,59,0,2,11,236,1,0,0,20,12,108,23,212,833,57,"1,797","1,124",6,8,287,1,65,170,"1,003",17,7,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"1,132",44,"1,003",0
41,Huila,41132, Campoalegre,Caquetá Y Huila,Lucrecia Murcia Lozada,Aldemar Gutiérrez Muñoz,"34,627","4,986","4,356",78,9,2,21,"4,501",415,2,1,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6,24,446,110,0,7,0,574,0,0,0,33,23,0,0,558,"2,090",107,"3,906","2,292",26,32,360,7,25,0,0,47,18,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"2,324",0,0,0
41,Huila,41206, Colombia,Caquetá Y Huila,Lucrecia Murcia Lozada,Adelia Guzmán García,"12,655","3,064","2,604",8,121,1,6,"2,878",149,12,4,0,1,0,256,0,0,0,0,0,0,0,0,0,0,0,0,11,2,149,41,0,0,18,186,0,0,0,0,0,95,23,436,"1,568",80,"2,664","1,433",2,3,341,0,15,67,422,47,18,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"1,436",89,422,0
41,Huila,41244, Elías,Caquetá Y Huila,Lucrecia Murcia Lozada,Juan Diego Trujillo Artunduaga,"4,064",287,234,4,21,0,0,289,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,19,0,0,0,49,0,0,0,0,0,0,0,38,145,7,240,155,1,1,33,1,10,8,68,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,68,0
41,Huila,41298, Garzón,Caquetá Y Huila,Lucrecia Murcia Lozada,Edgar Bonilla Ramírez,"92,186","14,425","12,779",48,500,9,66,"13,849",594,7,29,6,20,0,20,1,"8,100","5,972","1,663",653,"4,518","12,806",0,0,0,0,0,8,7,"1,338",373,0,13,42,807,936,0,0,72,62,0,0,"2,100","7,115",343,"13,042","7,247",28,36,"1,873",31,171,632,"3,834",121,24,32,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,"7,283",0,"3,834",0
41,Huila,41306, Gigante,Caquetá Y Huila,Lucrecia Murcia Lozada,Josué Manrique Murcia,"34,410","4,391","3,901",42,989,6,12,"3,918",344,2,5,0,2,0,203,0,0,0,0,0,0,0,0,0,0,0,0,8,3,608,191,0,1,32,779,0,0,0,90,55,0,0,533,"1,999",112,"3,785","2,254",8,10,414,6,84,124,814,34,13,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"2,265",141,814,0
41,Huila,41319, Guadalupe,Caquetá Y Huila,Lucrecia Murcia Lozada,María Del Socorro Díaz Motta,"22,060","2,802","2,435",10,47,1,9,"2,751",67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,228,46,0,0,1,275,0,0,0,36,29,0,0,302,"1,175",60,"2,143","1,233",9,12,141,4,12,90,625,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"1,244",0,625,0
41,Huila,41349, Hobo,Caquetá Y Huila,Lucrecia Murcia Lozada,Carlos Alberto Tovar Bautista,"6,986","1,070",966,9,214,0,4,878,146,0,1,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,6,4,129,36,0,2,1,169,0,0,0,33,14,0,0,140,495,33,"1,127",645,2,3,84,1,15,34,252,8,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,648,0,252,0
41,Huila,41357, Iquira,Caquetá Y Huila,Lucrecia Murcia Lozada,Alberto Yustres Barrera,"13,178","1,633","1,476",3,851,2,11,"1,547",116,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,313,62,0,1,0,378,1,0,0,10,10,0,0,200,706,37,"1,310",815,2,3,170,7,9,78,450,12,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,818,9,450,0
41,Huila,41359, Isnos,Caquetá Y Huila,Lucrecia Murcia Lozada,Rigoberto Rosero Gómez,"27,830","4,605","4,207",143,"1,499",11,34,"4,347",385,9,4,2,2,0,159,0,0,0,0,0,0,0,0,0,0,0,0,2,8,822,204,0,4,4,"1,050",0,0,0,50,34,0,0,486,"1,713",95,"5,461","2,962",21,26,600,7,17,413,"2,644",90,11,16,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"2,987",0,"2,644",0
41,Huila,41378, La Argentina,Caquetá Y Huila,Lucrecia Murcia Lozada,Edwin Harvey Barajas Hernández,"14,532","2,217","1,873",34,101,4,6,"2,121",116,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,88,0,0,20,376,0,0,0,12,8,0,0,228,805,45,"1,997","1,186",10,13,127,2,7,64,342,26,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"1,199",0,342,0
41,Huila,41396, La Plata,Caquetá Y Huila,Lucrecia Murcia Lozada,Luis Armando Ricardo Castillo,"64,938","5,831","4,928",16,80,11,48,"5,411",453,7,8,0,3,0,18,1,"3,071","2,995",510,5,147,"3,657",0,0,0,0,0,8,2,487,238,0,3,55,690,2,0,0,29,22,0,0,759,"2,887",160,"4,904","2,849",24,33,548,6,44,300,"1,817",59,19,8,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"2,882",0,"1,817",0
41,Huila,41483, Nátaga,Caquetá Y Huila,Lucrecia Murcia Lozada,Edna Magaly Álvarez Serrato,"6,443",482,386,8,78,0,0,340,161,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,59,27,0,0,0,86,0,0,0,0,0,0,0,56,215,16,330,199,5,3,60,1,11,26,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,187,0
41,Huila,41503, Oporapa,Caquetá Y Huila,Lucrecia Murcia Lozada,Pablo John Trujillo Motta,"14,141","1,349","1,194",4,7,0,7,"1,175",74,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,2,73,9,0,0,0,85,0,0,0,2,1,0,0,150,607,17,"1,046",551,1,1,118,2,13,88,562,15,2,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552,0,562,0
41,Huila,41518, Paicol,Caquetá Y Huila,Lucrecia Murcia Lozada,Henry Durán Durán,"5,648",464,394,9,47,0,0,434,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,20,0,1,0,65,0,0,0,0,0,0,0,41,157,10,354,223,0,0,16,0,7,4,35,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,35,0
41,Huila,41524, Palermo,Caquetá Y Huila,Lucrecia Murcia Lozada,Víctor Ernesto Polanía Vanegas,"33,825","2,918","2,574",11,86,2,3,"2,793",146,19,1,2,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,1,435,115,0,2,4,550,1,0,0,34,17,17,5,417,"1,518",107,"2,361","1,288",1,1,260,1,54,0,0,48,25,2,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"1,289",0,0,0
41,Huila,41530, Palestina,Caquetá Y Huila,Lucrecia Murcia Lozada,Carlos Eliécer Motta Pardo,"11,820","1,758","1,550",9,7,1,5,"1,593",161,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215,43,0,1,1,257,3,0,0,6,3,0,0,273,998,48,"1,584",971,4,5,240,4,11,240,"1,383",31,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,976,0,"1,383",0
41,Huila,41548, Pital,Caquetá Y Huila,Lucrecia Murcia Lozada,Emilio Leiva Leal,"13,861","1,349","1,115",7,63,4,6,"1,243",100,1,8,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,219,137,0,3,3,359,1,0,0,4,2,0,0,160,581,32,"1,007",569,5,6,105,0,12,28,273,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,575,0,273,0
41,Huila,41551, Pitalito,Caquetá Y Huila,Lucrecia Murcia Lozada,Miguel Antonio Rico Rincón,"130,716","33,759","29,703",94,153,77,303,"32,121","1,940",41,45,5,16,0,687,1,"30,040","20,542","4,667",414,"15,184","40,807",0,0,0,0,1,17,15,"4,920",995,0,58,80,"6,065",1,0,0,195,123,125,26,"11,774","38,554","1,255","34,478","20,768",96,123,"6,170",140,131,"3,273","20,646",960,161,125,609,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,"20,890",55,"20,646",770
41,Huila,41615, Rivera,Caquetá Y Huila,Lucrecia Murcia Lozada,Néstor Ramiro Barreiro Andrade,"19,186","2,223","2,035",19,383,2,3,"2,062",167,3,2,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,3,199,56,0,1,8,252,2,0,0,0,0,0,0,337,"1,248",79,"2,124","1,267",8,10,347,1,26,158,880,44,14,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,277",0,880,0
41,Huila,41660, Saladoblanco,Caquetá Y Huila,Lucrecia Murcia Lozada,Zuleima Patricia Peña Valenzuela,"11,699","2,094","1,851",5,11,2,4,"1,880",219,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261,66,0,0,0,325,6,0,0,11,5,0,0,223,809,51,"1,879","1,087",4,5,143,0,14,80,378,22,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"1,092",0,378,0
41,Huila,41668, San Agustín,Caquetá Y Huila,Lucrecia Murcia Lozada,Ever Bolaños Jojoa,"33,517","3,873","3,452",47,533,4,25,"3,412",479,11,5,2,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,8,3,416,205,0,3,4,620,7,0,0,47,26,0,0,523,"1,905",93,"3,543","2,009",12,15,567,8,65,420,"2,463",87,13,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"2,024",9,"2,463",0
41,Huila,41676, Santa María,Caquetá Y Huila,Lucrecia Murcia Lozada,Nolberto Castro Trujillo,"11,556","1,436","1,313",5,120,1,5,"1,079",92,3,0,0,1,0,326,0,0,0,0,0,0,0,0,0,0,0,0,2,1,105,47,0,1,0,156,1,0,0,1,1,17,5,134,490,20,953,573,2,3,137,1,12,46,325,19,4,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,576,0,325,0
41,Huila,41770, Suaza,Caquetá Y Huila,Lucrecia Murcia Lozada,José Ricardo Cabrera Artunduaga,"20,019","4,646","4,091",2,24,4,10,"4,444",184,0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,3,650,96,0,2,0,769,0,0,0,139,87,0,0,427,"1,583",64,"4,381","2,658",9,12,353,1,168,160,791,50,19,9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,"2,669",0,791,0
41,Huila,41791, Tarqui,Caquetá Y Huila,Lucrecia Murcia Lozada,Cesar Augusto Alvarado Osorio,"17,931","3,955","3,288",1,16,2,27,"3,635",354,5,3,5,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2,817,123,0,6,1,952,2,0,0,64,64,0,0,502,"1,940",93,"3,086","1,906",6,7,266,4,7,127,628,27,2,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,"1,913",0,628,0
41,Huila,41797, Tesalia,Caquetá Y Huila,Lucrecia Murcia Lozada,Fabio Ramírez,"9,305","1,360","1,274",3,387,0,2,"1,280",89,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190,54,0,0,0,248,2,0,0,7,4,0,0,133,504,19,"1,155",662,0,0,132,0,12,24,202,28,4,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,662,12,202,0
41,Huila,41799, Tello,Caquetá Y Huila,Lucrecia Murcia Lozada,Eduer Holguín López,"14,358",850,776,9,203,2,10,712,120,4,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,105,28,0,0,29,105,0,0,0,0,0,0,0,177,676,33,"1,222",687,8,10,179,0,16,84,512,17,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,512,0
41,Huila,41801, Teruel,Caquetá Y Huila,Lucrecia Murcia Lozada,Alberto Calderón Ramírez,"8,838","1,001",904,16,152,0,0,884,82,1,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,39,0,0,0,156,0,0,0,0,0,0,0,113,417,19,"1,162",701,0,0,80,0,14,46,327,10,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,327,0
41,Huila,41807, Timaná,Caquetá Y Huila,Lucrecia Murcia Lozada,Juan Bautista Rojas Parra,"20,386","2,192","1,940",5,8,1,16,"1,996",177,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,217,80,0,0,0,298,0,0,0,23,17,0,0,303,"1,106",56,"2,154","1,260",11,14,346,8,34,326,"1,610",49,5,8,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"1,274",0,"1,610",0
41,Huila,41872, Villavieja,Caquetá Y Huila,Lucrecia Murcia Lozada,Yordan Aris Pacheco Toncon,"7,308",554,493,13,45,0,2,447,44,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,67,0,1,20,93,1,0,0,0,0,0,0,72,299,14,454,246,2,2,77,0,14,29,195,10,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,195,0
41,Huila,41885, Yaguará,Caquetá Y Huila,Lucrecia Murcia Lozada,Rafael Ramírez González,"9,176",668,612,2,0,0,6,644,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,19,0,0,0,105,0,0,0,0,0,0,0,86,299,20,580,322,0,0,45,0,17,14,106,10,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,106,0
15,Boyacá,15097, Boavita,Centro,Jorge Orlando Sánchez,Jairo Córdoba Suarez,"6,760",32,27,0,4,0,0,19,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,6,0,0,0,0,0,0,0,11,34,2,32,16,0,0,10,0,0,1,3,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0
19,Cauca,19355, Inzá,Cauca,Jorge Arturo Vasquez,Gelmis Chate Rivera,"31,701","1,273","1,137",539,225,3,17,551,155,11,2,3,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0,22,12,259,119,0,0,74,307,0,0,0,0,0,33,14,42,151,8,485,270,235,223,45,2,43,58,338,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,2,14,493,236,338,0
19,Cauca,19001, Popayán,Cauca,Jorge Arturo Vasquez,César Cristian Gómez Castro,"282,453","152,592","125,978","2,063","11,441",551,"2,742","124,203","33,769",158,549,206,116,0,"1,200",1,"62,605","46,219","10,636",234,"15,506","72,595",1,1,0,0,0,17,12,"16,994","3,493",0,79,"8,163","7,907","4,721",0,0,5,3,"3,251","2,465","32,816","101,253","5,290","111,305","66,479",828,998,"17,266",353,"3,248","10,073","67,366","1,979",783,122,859,122,2,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,3,"2,468","67,477",21,"67,366","1,422"
19,Cauca,19022, Almaguer,Cauca,Jorge Arturo Vasquez,Darío Albeiro Galíndez,"21,322","1,173",902,225,124,1,2,222,567,7,17,3,2,0,265,0,0,0,0,0,0,0,0,0,0,0,0,5,6,297,394,0,1,180,511,2,0,0,0,0,297,20,178,381,27,649,299,25,32,117,7,1,173,"1,276",7,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20,331,188,"1,276",0
19,Cauca,19050, Argelia,Cauca,Jorge Arturo Vasquez,Diego Aguilar Marín,"27,221","5,322","4,722","1,811",27,4,21,"3,991",686,33,8,2,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,21,55,533,110,0,0,130,522,1,0,0,3,1,201,109,780,"2,390",119,"4,896","2,435","1,980","2,249",777,15,6,527,"3,422",122,28,37,30,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,111,"4,684",295,"3,422",0
